RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegressionn,yRegression
67,81,83,91,81,86,-7,11.25,0.75
62,79,83,91,81,77,-7,11.25,0.75
62,85,83,91,81,77,-7,11.25,0.75
68,80,82,83,81,80,-7,11.25,0.75
61,80,88,85,81,80,-7,11.25,0.75
67,80,88,85,81,79,-7,11.25,0.75
66,80,82,85,81,77,-7,11.25,0.75
66,80,82,85,81,80,-7,11.25,0.75
59,80,82,89,81,80,-7,11.25,0.75
59,80,82,89,81,79,-7,11.25,0.75
59,80,87,89,81,79,-7,11.25,0.75
61,80,87,89,81,79,-7,11.25,0.75
61,85,83,90,81,78,-7,11.25,0.75
67,85,83,84,81,80,-7,11.25,0.75
67,85,90,84,81,85,-7,11.25,0.75
67,80,90,84,81,85,-7,11.25,0.75
67,80,82,84,81,84,-7,11.25,0.75
66,84,82,84,81,78,-7,11.25,0.75
66,80,82,86,81,78,-7,11.25,0.75
67,80,89,89,81,80,-7,11.25,0.75
67,80,89,89,81,80,-7,11.25,0.75
67,80,83,89,81,80,-7,11.25,0.75
67,80,83,89,81,79,-7,11.25,0.75
61,85,87,89,81,80,-7,11.25,0.75
67,85,89,84,81,80,-7,11.25,0.75
61,80,82,84,81,80,-7,11.25,0.75
67,86,82,88,81,80,-7,11.25,0.75
67,86,88,88,81,84,-7,11.25,0.75
61,86,88,85,81,85,-7,11.25,0.75
67,86,87,84,81,77,-7,11.25,0.75
61,85,83,84,81,77,-7,11.25,0.75
67,85,83,84,81,77,-7,11.25,0.75
67,85,82,84,81,77,-7,11.25,0.75
61,80,82,84,81,80,-7,11.25,0.75
67,80,88,85,81,79,-7,11.25,0.75
67,80,88,90,81,79,-7,11.25,0.75
67,80,83,89,81,85,-7,11.25,0.75
67,80,83,88,81,85,-7,11.25,0.75
67,80,83,88,81,85,-7,11.25,0.75
67,80,83,88,81,79,-7,11.25,0.75
67,80,82,88,81,81,-7,11.25,0.75
67,80,83,88,81,85,-7,11.25,0.75
66,84,83,88,81,80,-7,11.25,0.75
67,85,83,85,81,80,-7,11.25,0.75
61,80,87,85,81,79,-7,11.25,0.75
61,80,87,85,81,79,-7,11.25,0.75
61,80,87,85,81,79,-7,11.25,0.75
61,86,87,85,81,79,-7,11.25,0.75
61,80,82,85,81,81,-7,11.25,0.75
61,80,82,85,81,81,-7,11.25,0.75
67,85,82,85,81,84,-7,11.25,0.75
67,85,82,85,81,84,-7,11.25,0.75
67,85,82,85,81,84,-7,11.25,0.75
67,85,82,90,81,80,-7,11.25,0.75
67,86,82,90,81,80,-7,11.25,0.75
61,86,87,90,81,79,-7,11.25,0.75
61,80,88,90,81,79,-7,11.25,0.75
66,80,82,90,81,85,-7,11.25,0.75
67,85,88,85,81,85,-7,11.25,0.75
66,85,88,85,81,79,-7,11.25,0.75
61,86,89,85,81,79,-7,11.25,0.75
60,86,89,88,81,77,-7,11.25,0.75
66,86,89,88,81,84,-7,11.25,0.75
66,86,89,88,81,84,-7,11.25,0.75
66,86,89,88,81,79,-7,11.25,0.75
67,80,84,88,81,80,-7,11.25,0.75
67,80,89,88,81,78,-7,11.25,0.75
61,86,87,88,81,78,-7,11.25,0.75
66,86,87,88,81,85,-7,11.25,0.75
66,86,87,88,81,85,-7,11.25,0.75
61,86,87,88,81,84,-7,11.25,0.75
61,79,83,88,81,79,-7,11.25,0.75
61,79,83,88,81,79,-7,11.25,0.75
61,80,88,88,81,79,-7,11.25,0.75
67,80,88,88,81,79,-7,11.25,0.75
67,80,82,88,81,80,-7,11.25,0.75
67,80,82,88,81,85,-7,11.25,0.75
67,80,82,84,81,79,-7,11.25,0.75
67,80,83,84,81,79,-7,11.25,0.75
61,85,83,84,81,85,-7,11.25,0.75
66,85,89,88,81,85,-7,11.25,0.75
66,81,88,88,81,78,-7,11.25,0.75
61,81,83,84,81,85,-7,11.25,0.75
67,81,83,84,81,80,-7,11.25,0.75
66,80,82,84,81,80,-7,11.25,0.75
66,80,89,85,81,80,-7,11.25,0.75
66,80,82,85,81,80,-7,11.25,0.75
66,80,88,89,81,80,-7,11.25,0.75
61,85,88,89,81,80,-7,11.25,0.75
61,85,83,88,81,79,-7,11.25,0.75
61,85,87,88,81,79,-7,11.25,0.75
61,81,87,88,81,79,-7,11.25,0.75
67,81,87,84,81,79,-7,11.25,0.75
67,85,83,84,81,86,-7,11.25,0.75
67,80,83,84,81,80,-7,11.25,0.75
67,86,82,85,81,79,-7,11.25,0.75
67,86,83,85,81,79,-7,11.25,0.75
61,86,84,85,81,80,-7,11.25,0.75
67,85,90,85,81,86,-7,11.25,0.75
66,85,83,85,81,85,-7,11.25,0.75
67,80,83,85,81,85,-7,11.25,0.75
66,80,83,89,81,80,-7,11.25,0.75
66,85,83,89,81,86,-7,11.25,0.75
67,81,89,85,81,78,-7,11.25,0.75
67,85,89,85,81,78,-7,11.25,0.75
66,85,89,85,81,78,-7,11.25,0.75
67,85,89,85,81,85,-7,11.25,0.75
67,80,89,84,81,85,-7,11.25,0.75
67,80,83,85,81,81,-7,11.25,0.75
66,80,83,85,81,79,-7,11.25,0.75
66,80,83,84,81,80,-7,11.25,0.75
61,80,82,84,81,80,-7,11.25,0.75
67,80,88,84,81,78,-7,11.25,0.75
61,80,89,84,81,79,-7,11.25,0.75
67,80,89,84,81,79,-7,11.25,0.75
67,85,82,85,81,79,-7,11.25,0.75
67,85,82,84,81,79,-7,11.25,0.75
67,85,82,84,81,87,-7,11.25,0.75
66,80,82,84,81,80,-7,11.25,0.75
61,80,89,84,81,79,-7,11.25,0.75
67,85,83,84,81,79,-7,11.25,0.75
67,85,82,84,81,80,-7,11.25,0.75
66,79,83,84,81,80,-7,11.25,0.75
61,79,83,90,81,80,-7,11.25,0.75
61,85,83,88,81,80,-7,11.25,0.75
67,86,83,84,81,80,-7,11.25,0.75
67,86,83,84,81,80,-7,11.25,0.75
67,85,83,84,81,77,-7,11.25,0.75
66,85,83,91,81,77,-7,11.25,0.75
66,85,83,91,81,78,-7,11.25,0.75
66,85,83,91,81,78,-7,11.25,0.75
61,80,83,84,81,80,-7,11.25,0.75
67,80,83,88,81,80,-7,11.25,0.75
61,80,82,85,81,80,-7,11.25,0.75
59,80,82,85,81,78,-7,11.25,0.75
61,80,82,89,81,80,-7,11.25,0.75
61,80,83,88,81,79,-7,11.25,0.75
61,84,83,89,81,84,-7,11.25,0.75
61,86,83,89,81,85,-7,11.25,0.75
67,80,83,89,81,80,-7,11.25,0.75
61,86,87,89,81,80,-7,11.25,0.75
67,86,88,89,81,79,-7,11.25,0.75
67,85,89,85,81,79,-7,11.25,0.75
61,85,83,85,81,78,-7,11.25,0.75
67,81,83,84,81,80,-7,11.25,0.75
61,80,83,84,81,78,-7,11.25,0.75
66,86,83,84,81,78,-7,11.25,0.75
66,86,83,84,81,79,-7,11.25,0.75
67,80,82,84,81,78,-7,11.25,0.75
66,80,82,85,81,78,-7,11.25,0.75
66,80,88,85,81,80,-7,11.25,0.75
66,80,82,85,81,80,-7,11.25,0.75
67,80,87,85,81,80,-7,11.25,0.75
62,80,88,85,81,84,-7,11.25,0.75
62,80,82,85,81,84,-7,11.25,0.75
62,80,82,90,81,79,-7,11.25,0.75
62,80,82,83,81,79,-7,11.25,0.75
62,85,88,83,81,78,-7,11.25,0.75
61,81,83,89,81,78,-7,11.25,0.75
67,84,82,90,81,81,-7,11.25,0.75
72,200,76,82,200,83,-7,11.25,2.25
64,84,86,82,85,83,-7,11.25,2.25
66,81,87,90,85,81,-7,11.25,2.25
64,81,75,90,85,81,-7,11.25,2.25
64,81,75,90,84,83,-7,11.25,2.25
64,73,88,90,84,83,-7,11.25,2.25
64,80,76,90,84,83,-7,11.25,2.25
66,80,76,90,84,80,-7,11.25,2.25
64,80,76,90,86,80,-7,11.25,2.25
64,79,76,90,86,82,-7,11.25,2.25
66,79,76,90,84,82,-7,11.25,2.25
64,87,76,90,84,82,-7,11.25,2.25
73,80,76,90,85,78,-7,11.25,2.25
73,80,76,90,85,78,-7,11.25,2.25
67,73,75,90,85,80,-7,11.25,2.25
67,73,76,89,85,82,-7,11.25,2.25
72,73,76,89,86,82,-7,11.25,2.25
64,84,76,89,86,82,-7,11.25,2.25
66,84,89,90,85,84,-7,11.25,2.25
66,84,75,90,85,84,-7,11.25,2.25
66,83,75,90,85,84,-7,11.25,2.25
64,84,76,90,85,82,-7,11.25,2.25
72,84,74,90,87,83,-7,11.25,2.25
72,84,74,88,84,83,-7,11.25,2.25
72,83,74,88,84,83,-7,11.25,2.25
72,83,74,88,84,83,-7,11.25,2.25
64,81,76,88,84,83,-7,11.25,2.25
63,81,76,88,82,83,-7,11.25,2.25
72,85,76,88,86,82,-7,11.25,2.25
72,85,77,88,82,82,-7,11.25,2.25
65,81,88,88,84,83,-7,11.25,2.25
73,84,76,88,83,79,-7,11.25,2.25
67,84,89,88,87,79,-7,11.25,2.25
67,84,75,88,84,79,-7,11.25,2.25
73,85,75,88,83,82,-7,11.25,2.25
64,73,76,88,83,82,-7,11.25,2.25
64,73,76,88,83,79,-7,11.25,2.25
72,73,76,88,84,79,-7,11.25,2.25
72,80,76,88,84,81,-7,11.25,2.25
72,80,76,88,83,82,-7,11.25,2.25
73,81,76,88,84,83,-7,11.25,2.25
66,85,76,88,84,83,-7,11.25,2.25
64,81,76,88,86,83,-7,11.25,2.25
64,73,76,88,86,78,-7,11.25,2.25
73,84,76,88,84,78,-7,11.25,2.25
64,84,76,88,83,82,-7,11.25,2.25
72,84,89,88,83,82,-7,11.25,2.25
72,84,78,88,83,82,-7,11.25,2.25
66,73,75,88,83,78,-7,11.25,2.25
71,81,76,88,85,78,-7,11.25,2.25
73,73,78,88,85,79,-7,11.25,2.25
66,81,78,90,84,82,-7,11.25,2.25
64,81,78,90,84,82,-7,11.25,2.25
67,81,75,90,83,85,-7,11.25,2.25
71,86,76,90,83,85,-7,11.25,2.25
71,86,76,90,83,89,-7,11.25,2.25
72,86,76,90,83,87,-7,11.25,2.25
64,80,76,90,83,81,-7,11.25,2.25
64,80,76,90,85,81,-7,11.25,2.25
65,80,76,90,85,79,-7,11.25,2.25
73,80,76,90,86,82,-7,11.25,2.25
64,80,88,90,86,80,-7,11.25,2.25
64,85,88,90,86,82,-7,11.25,2.25
72,85,76,90,84,82,-7,11.25,2.25
73,85,76,90,84,82,-7,11.25,2.25
64,73,74,90,84,81,-7,11.25,2.25
64,80,76,90,84,85,-7,11.25,2.25
64,84,74,90,84,83,-7,11.25,2.25
73,85,76,90,87,83,-7,11.25,2.25
64,73,76,90,82,83,-7,11.25,2.25
72,84,76,90,86,83,-7,11.25,2.25
64,84,74,90,83,78,-7,11.25,2.25
64,81,75,90,83,84,-7,11.25,2.25
64,84,76,90,84,82,-7,11.25,2.25
66,83,76,89,83,82,-7,11.25,2.25
66,80,76,89,83,82,-7,11.25,2.25
64,80,75,89,83,79,-7,11.25,2.25
71,73,75,89,86,81,-7,11.25,2.25
67,73,76,89,82,81,-7,11.25,2.25
67,84,87,89,82,85,-7,11.25,2.25
66,84,76,89,82,80,-7,11.25,2.25
66,83,76,89,83,81,-7,11.25,2.25
66,83,76,89,85,81,-7,11.25,2.25
66,80,84,89,83,83,-7,11.25,2.25
63,82,84,89,84,79,-7,11.25,2.25
71,87,86,89,85,78,-7,11.25,2.25
67,87,86,89,87,78,-7,11.25,2.25
71,73,74,89,85,81,-7,11.25,2.25
62,73,76,89,81,86,-7,11.25,2.25
62,73,76,86,81,86,-7,11.25,2.25
73,80,76,86,84,82,-7,11.25,2.25
64,80,74,86,87,82,-7,11.25,2.25
64,73,74,86,85,82,-7,11.25,2.25
66,73,74,86,86,82,-7,11.25,2.25
66,84,77,86,84,81,-7,11.25,2.25
72,83,76,86,83,82,-7,11.25,2.25
64,85,75,86,83,82,-7,11.25,2.25
64,80,75,86,83,80,-7,11.25,2.25
64,80,76,90,83,80,-7,11.25,2.25
72,80,77,90,83,81,-7,11.25,2.25
65,80,77,90,83,81,-7,11.25,2.25
65,73,76,90,84,78,-7,11.25,2.25
73,80,77,90,86,78,-7,11.25,2.25
64,81,76,90,86,78,-7,11.25,2.25
66,83,87,90,85,78,-7,11.25,2.25
66,83,75,90,85,78,-7,11.25,2.25
66,80,74,90,85,82,-7,11.25,2.25
66,73,75,90,82,79,-7,11.25,2.25
66,86,74,90,82,79,-7,11.25,2.25
72,73,76,90,85,79,-7,11.25,2.25
72,73,76,90,82,78,-7,11.25,2.25
72,73,89,89,83,78,-7,11.25,2.25
72,73,89,89,86,83,-7,11.25,2.25
64,73,76,89,86,83,-7,11.25,2.25
64,73,93,89,86,84,-7,11.25,2.25
64,73,77,89,85,79,-7,11.25,2.25
66,73,75,89,85,79,-7,11.25,2.25
72,73,75,89,85,79,-7,11.25,2.25
72,73,76,89,85,79,-7,11.25,2.25
72,87,74,89,84,80,-7,11.25,2.25
65,87,86,89,86,82,-7,11.25,2.25
65,74,86,89,85,82,-7,11.25,2.25
65,74,76,89,86,82,-7,11.25,2.25
65,86,74,89,86,81,-7,11.25,2.25
72,86,90,88,86,81,-7,11.25,2.25
64,80,90,88,85,82,-7,11.25,2.25
64,80,76,88,85,78,-7,11.25,2.25
64,80,76,88,86,82,-7,11.25,2.25
64,74,76,88,84,79,-7,11.25,2.25
64,74,76,88,84,80,-7,11.25,2.25
73,74,89,91,84,78,-7,11.25,2.25
73,74,89,91,84,85,-7,11.25,2.25
73,74,76,91,84,78,-7,11.25,2.25
64,74,76,91,84,85,-7,11.25,2.25
64,74,74,91,86,85,-7,11.25,2.25
64,88,85,88,86,82,-7,11.25,2.25
64,88,77,88,84,82,-7,11.25,2.25
64,88,76,88,87,81,-7,11.25,2.25
64,87,74,88,86,81,-7,11.25,2.25
65,87,74,89,86,82,-7,11.25,2.25
64,74,92,89,87,82,-7,11.25,2.25
64,74,76,89,83,85,-7,11.25,2.25
64,74,76,89,83,85,-7,11.25,2.25
65,74,74,89,84,81,-7,11.25,2.25
64,74,75,90,84,82,-7,11.25,2.25
64,81,75,90,86,83,-7,11.25,2.25
68,80,91,90,86,78,-7,11.25,2.25
67,80,76,90,84,83,-7,11.25,2.25
66,80,76,90,84,82,-7,11.25,2.25
64,83,77,90,83,82,-7,11.25,2.25
64,74,76,90,84,85,-7,11.25,2.25
64,74,76,90,84,78,-7,11.25,2.25
66,74,76,90,86,78,-7,11.25,2.25
65,74,88,90,87,82,-7,11.25,2.25
73,84,88,90,87,81,-7,11.25,2.25
66,81,87,90,86,81,-7,11.25,2.25
65,84,87,90,84,81,-7,11.25,2.25
65,81,88,90,85,81,-7,11.25,2.25
65,86,76,90,85,81,-7,11.25,2.25
66,86,76,90,85,83,-7,11.25,2.25
66,80,76,89,83,81,-7,11.25,2.25
73,81,76,89,86,81,-7,11.25,2.25
65,80,76,89,85,78,-7,11.25,2.25
65,80,89,89,85,78,-7,11.25,2.25
74,74,74,89,87,84,-7,11.25,2.25
66,74,76,89,87,84,-7,11.25,2.25
71,74,76,89,85,84,-7,11.25,2.25
71,74,76,89,85,82,-7,11.25,2.25
72,74,76,89,83,82,-7,11.25,2.25
63,74,76,89,83,82,-7,11.25,2.25
72,73,74,89,88,82,-7,11.25,2.25
66,73,76,89,84,81,-7,11.25,2.25
64,73,74,89,84,81,-7,11.25,2.25
64,81,87,89,85,78,-7,11.25,2.25
64,80,88,89,84,82,-7,11.25,2.25
72,73,74,89,84,82,-7,11.25,2.25
64,82,76,89,85,81,-7,11.25,2.25
64,82,76,89,85,82,-7,11.25,2.25
64,80,76,89,85,82,-7,11.25,2.25
64,80,87,89,85,82,-7,11.25,2.25
66,81,74,89,85,82,-7,11.25,2.25
72,81,76,89,85,82,-7,11.25,2.25
67,83,74,89,85,82,-7,11.25,2.25
66,83,74,89,86,82,-7,11.25,2.25
66,83,74,92,86,81,-7,11.25,2.25
72,80,74,92,86,81,-7,11.25,2.25
72,83,74,92,85,80,-7,11.25,2.25
72,83,76,92,85,79,-7,11.25,2.25
72,80,76,92,86,82,-7,11.25,2.25
67,73,74,92,86,82,-7,11.25,2.25
72,82,76,92,87,82,-7,11.25,2.25
66,80,76,92,85,82,-7,11.25,2.25
66,82,76,92,85,82,-7,11.25,2.25
73,81,74,92,85,82,-7,11.25,2.25
72,81,76,92,83,82,-7,11.25,2.25
72,85,76,92,89,85,-7,11.25,2.25
72,85,76,92,89,83,-7,11.25,2.25
71,73,78,92,83,83,-7,11.25,2.25
64,73,77,92,85,83,-7,11.25,2.25
65,79,77,92,85,82,-7,11.25,2.25
70,83,78,92,84,84,-7,11.25,2.25
63,82,78,92,88,81,-7,11.25,2.25
63,82,74,92,88,81,-7,11.25,2.25
66,82,74,92,86,83,-7,11.25,2.25
74,72,75,89,86,84,-7,11.25,2.25
66,81,89,85,86,80,-7,11.25,2.25
72,76,89,85,86,83,-7,11.25,2.25
72,76,77,85,86,83,-7,11.25,2.25
66,83,77,85,85,84,-7,11.25,2.25
67,83,74,85,85,84,-7,11.25,2.25
71,73,74,85,87,81,-7,11.25,2.25
66,73,74,85,87,81,-7,11.25,2.25
72,80,76,85,87,83,-7,11.25,2.25
66,80,76,89,87,83,-7,11.25,2.25
64,81,76,89,87,81,-7,11.25,2.25
64,81,89,89,83,81,-7,11.25,2.25
66,81,76,91,87,85,-7,11.25,2.25
66,81,76,91,87,78,-7,11.25,2.25
72,81,76,91,88,78,-7,11.25,2.25
72,80,76,91,82,85,-7,11.25,2.25
64,82,76,91,83,81,-7,11.25,2.25
64,73,76,91,83,82,-7,11.25,2.25
64,84,87,91,83,82,-7,11.25,2.25
65,84,87,91,83,82,-7,11.25,2.25
66,84,76,91,84,79,-7,11.25,2.25
66,81,76,91,84,79,-7,11.25,2.25
64,73,75,91,84,81,-7,11.25,2.25
64,73,74,91,83,81,-7,11.25,2.25
72,80,76,90,83,81,-7,11.25,2.25
72,80,77,90,83,81,-7,11.25,2.25
66,80,76,90,84,80,-7,11.25,2.25
66,80,75,90,84,80,-7,11.25,2.25
64,80,75,90,84,80,-7,11.25,2.25
64,80,75,90,85,80,-7,11.25,2.25
72,73,75,92,88,80,-7,11.25,2.25
64,73,74,92,84,83,-7,11.25,2.25
64,73,89,92,84,79,-7,11.25,2.25
64,80,75,92,82,79,-7,11.25,2.25
64,73,87,92,82,78,-7,11.25,2.25
66,73,75,92,84,79,-7,11.25,2.25
66,73,75,92,84,82,-7,11.25,2.25
63,80,76,90,84,82,-7,11.25,2.25
72,80,76,90,83,83,-7,11.25,2.25
64,80,76,90,83,83,-7,11.25,2.25
64,84,77,90,84,83,-7,11.25,2.25
72,81,74,90,84,82,-7,11.25,2.25
72,81,74,90,86,82,-7,11.25,2.25
72,81,74,90,86,79,-7,11.25,2.25
66,81,76,90,85,81,-7,11.25,2.25
66,81,77,90,85,81,-7,11.25,2.25
64,84,77,90,85,81,-7,11.25,2.25
66,73,75,90,85,83,-7,11.25,2.25
66,80,74,90,88,82,-7,11.25,2.25
66,80,75,90,88,83,-7,11.25,2.25
66,80,76,90,84,83,-7,11.25,2.25
64,84,74,90,84,83,-7,11.25,2.25
72,81,74,90,85,83,-7,11.25,2.25
72,81,90,90,85,81,-7,11.25,2.25
72,73,90,90,85,81,-7,11.25,2.25
64,80,76,90,83,81,-7,11.25,2.25
71,80,76,90,83,81,-7,11.25,2.25
65,80,76,90,83,81,-7,11.25,2.25
64,83,76,90,83,81,-7,11.25,2.25
66,73,76,90,86,81,-7,11.25,2.25
66,73,76,90,86,79,-7,11.25,2.25
64,73,76,90,84,82,-7,11.25,2.25
64,73,76,90,82,83,-7,11.25,2.25
67,73,76,90,82,79,-7,11.25,2.25
67,73,76,89,85,79,-7,11.25,2.25
67,73,74,89,85,79,-7,11.25,2.25
64,73,75,89,82,82,-7,11.25,2.25
64,73,75,89,82,82,-7,11.25,2.25
64,80,91,89,83,82,-7,11.25,2.25
64,80,75,89,86,81,-7,11.25,2.25
72,73,87,89,86,82,-7,11.25,2.25
72,80,74,89,86,80,-7,11.25,2.25
73,80,76,89,85,80,-7,11.25,2.25
63,80,74,90,85,80,-7,11.25,2.25
66,73,74,90,84,81,-7,11.25,2.25
66,84,74,90,86,79,-7,11.25,2.25
65,81,74,90,84,78,-7,11.25,2.25
65,80,74,90,86,82,-7,11.25,2.25
66,80,75,90,85,78,-7,11.25,2.25
72,80,76,90,87,78,-7,11.25,2.25
72,80,76,90,87,78,-7,11.25,2.25
72,84,76,90,87,79,-7,11.25,2.25
66,81,87,90,87,78,-7,11.25,2.25
66,81,76,90,83,82,-7,11.25,2.25
66,73,76,90,83,82,-7,11.25,2.25
66,73,75,90,82,83,-7,11.25,2.25
64,73,76,89,83,83,-7,11.25,2.25
66,80,76,89,83,81,-7,11.25,2.25
66,73,76,89,82,78,-7,11.25,2.25
64,73,75,89,83,80,-7,11.25,2.25
66,83,76,89,82,80,-7,11.25,2.25
64,83,76,89,84,79,-7,11.25,2.25
72,73,76,89,84,79,-7,11.25,2.25
72,73,75,89,84,78,-7,11.25,2.25
72,73,75,89,87,82,-7,11.25,2.25
73,73,77,89,87,82,-7,11.25,2.25
73,73,77,89,86,78,-7,11.25,2.25
73,73,77,89,84,82,-7,11.25,2.25
72,73,75,89,84,80,-7,11.25,2.25
66,78,75,89,85,83,-7,11.25,2.25
66,78,75,89,80,84,-7,11.25,2.25
63,78,75,89,80,84,-7,11.25,2.25
63,82,76,89,86,84,-7,11.25,2.25
65,77,77,88,84,84,-7,11.25,2.25
63,89,76,88,86,78,-7,11.25,2.25
63,89,73,88,86,79,-7,11.25,2.25
65,82,76,88,85,82,-7,11.25,2.25
66,82,74,88,83,82,-7,11.25,2.25
66,82,74,88,83,82,-7,11.25,2.25
72,73,76,88,85,82,-7,11.25,2.25
64,83,76,88,85,82,-7,11.25,2.25
66,83,76,88,87,84,-7,11.25,2.25
66,83,76,88,87,84,-7,11.25,2.25
73,80,76,88,84,79,-7,11.25,2.25
64,80,76,90,86,82,-7,11.25,2.25
64,80,74,90,83,86,-7,11.25,2.25
66,73,74,90,83,86,-7,11.25,2.25
67,80,76,90,84,86,-7,11.25,2.25
64,73,76,90,84,86,-7,11.25,2.25
64,73,74,90,84,84,-7,11.25,2.25
64,73,76,90,84,84,-7,11.25,2.25
64,73,74,89,84,83,-7,11.25,2.25
73,80,74,89,84,83,-7,11.25,2.25
72,80,74,89,87,79,-7,11.25,2.25
66,80,74,89,84,83,-7,11.25,2.25
72,81,76,89,84,83,-7,11.25,2.25
72,81,76,89,83,83,-7,11.25,2.25
64,81,76,89,86,79,-7,11.25,2.25
66,81,74,89,82,81,-7,11.25,2.25
64,81,76,89,82,78,-7,11.25,2.25
64,84,76,90,84,81,-7,11.25,2.25
72,84,75,90,84,81,-7,11.25,2.25
72,84,75,90,89,81,-7,11.25,2.25
72,73,75,90,88,85,-7,11.25,2.25
72,81,75,90,88,82,-7,11.25,2.25
66,81,76,90,82,80,-7,11.25,2.25
66,85,76,91,85,80,-7,11.25,2.25
64,85,92,90,86,79,-7,11.25,2.25
64,85,92,90,86,80,-7,11.25,2.25
72,85,88,90,86,80,-7,11.25,2.25
72,80,74,90,86,79,-7,11.25,2.25
72,80,74,90,86,79,-7,11.25,2.25
66,80,75,90,86,82,-7,11.25,2.25
66,80,75,90,84,83,-7,11.25,2.25
67,80,77,90,84,83,-7,11.25,2.25
64,84,75,90,86,84,-7,11.25,2.25
64,84,88,90,86,84,-7,11.25,2.25
64,83,88,90,86,84,-7,11.25,2.25
73,83,76,90,84,84,-7,11.25,2.25
75,83,76,90,84,84,-7,11.25,2.25
75,83,75,90,84,82,-7,11.25,2.25
73,80,85,90,83,83,-7,11.25,2.25
73,80,73,89,82,81,-7,11.25,2.25
73,80,73,89,83,77,-7,11.25,2.25
73,74,87,89,83,77,-7,11.25,2.25
73,74,74,89,83,77,-7,11.25,2.25
64,74,73,89,83,77,-7,11.25,2.25
64,80,74,89,83,77,-7,11.25,2.25
73,84,85,89,82,77,-7,11.25,2.25
65,84,74,88,82,77,-7,11.25,2.25
65,74,74,91,86,81,-7,11.25,2.25
66,83,76,91,85,83,-7,11.25,2.25
67,83,76,91,86,82,-7,11.25,2.25
64,73,74,93,86,82,-7,11.25,2.25
65,73,76,93,86,82,-7,11.25,2.25
73,80,74,93,86,83,-7,11.25,2.25
65,80,73,93,84,83,-7,11.25,2.25
73,81,75,93,84,83,-7,11.25,2.25
73,80,75,93,84,82,-7,11.25,2.25
67,80,76,93,83,81,-7,11.25,2.25
64,85,74,93,83,81,-7,11.25,2.25
73,82,76,93,82,77,-7,11.25,2.25
72,73,77,90,87,79,-7,11.25,2.25
72,81,76,91,85,81,-7,11.25,2.25
73,81,76,91,85,82,-7,11.25,2.25
73,84,77,90,89,82,-7,11.25,2.25
72,81,76,90,89,79,-7,11.25,2.25
66,81,74,90,83,80,-7,11.25,2.25
66,83,76,90,88,80,-7,11.25,2.25
64,73,85,90,84,80,-7,11.25,2.25
63,73,85,90,84,80,-7,11.25,2.25
63,73,85,90,84,80,-7,11.25,2.25
72,73,76,90,84,80,-7,11.25,2.25
72,73,86,90,84,82,-7,11.25,2.25
64,81,76,90,84,82,-7,11.25,2.25
66,83,90,90,88,82,-7,11.25,2.25
72,83,90,90,84,83,-7,11.25,2.25
64,84,77,90,84,80,-7,11.25,2.25
64,73,75,90,84,80,-7,11.25,2.25
66,73,74,90,88,82,-7,11.25,2.25
73,73,74,90,84,83,-7,11.25,2.25
73,81,76,90,84,83,-7,11.25,2.25
64,81,89,90,84,82,-7,11.25,2.25
73,85,76,90,87,82,-7,11.25,2.25
66,80,76,90,86,81,-7,11.25,2.25
66,74,76,90,86,81,-7,11.25,2.25
66,74,76,90,86,82,-7,11.25,2.25
66,73,92,90,86,82,-7,11.25,2.25
66,84,74,90,86,78,-7,11.25,2.25
66,84,74,90,86,78,-7,11.25,2.25
66,84,74,90,88,83,-7,11.25,2.25
72,79,88,90,88,82,-7,11.25,2.25
66,80,76,90,86,79,-7,11.25,2.25
64,73,74,90,87,82,-7,11.25,2.25
66,73,74,90,86,82,-7,11.25,2.25
66,80,75,90,86,81,-7,11.25,2.25
67,83,75,90,86,82,-7,11.25,2.25
65,83,74,90,86,79,-7,11.25,2.25
66,73,74,90,87,82,-7,11.25,2.25
75,71,87,81,86,85,-7,11.25,3.75
79,73,88,81,81,82,-7,11.25,3.75
79,78,90,81,81,90,-7,11.25,3.75
75,71,83,81,81,90,-7,11.25,3.75
74,71,83,84,81,89,-7,11.25,3.75
74,77,84,84,81,89,-7,11.25,3.75
74,77,84,81,81,82,-7,11.25,3.75
74,73,86,81,81,82,-7,11.25,3.75
74,73,86,83,82,83,-7,11.25,3.75
74,73,87,83,86,87,-7,11.25,3.75
75,73,87,83,86,87,-7,11.25,3.75
74,71,89,83,81,85,-7,11.25,3.75
82,78,85,80,88,85,-7,11.25,3.75
73,71,85,89,84,85,-7,11.25,3.75
73,73,85,89,80,84,-7,11.25,3.75
73,71,85,82,84,84,-7,11.25,3.75
72,73,85,83,84,85,-7,11.25,3.75
72,73,85,82,82,85,-7,11.25,3.75
73,78,85,82,81,85,-7,11.25,3.75
74,73,85,83,81,84,-7,11.25,3.75
73,71,85,82,82,86,-7,11.25,3.75
73,78,83,83,81,87,-7,11.25,3.75
80,71,85,90,82,87,-7,11.25,3.75
75,71,85,81,82,87,-7,11.25,3.75
72,73,86,82,82,84,-7,11.25,3.75
72,77,85,83,82,84,-7,11.25,3.75
72,71,85,90,82,83,-7,11.25,3.75
73,71,90,82,86,83,-7,11.25,3.75
73,78,90,83,86,83,-7,11.25,3.75
73,73,90,84,86,83,-7,11.25,3.75
73,78,90,84,82,84,-7,11.25,3.75
74,78,84,84,82,84,-7,11.25,3.75
75,78,86,82,81,84,-7,11.25,3.75
